종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"160190","하이젠알앤엠","중견기업부","13400","430","3.32","12640","13600","12570","3624654","47776639310","413899200000","30888000"
"221840","하이즈항공","중견기업부","1493","4","0.27","1505","1584","1470","55796","85319693","27919937573","18700561"
"106190","하이텍팜","우량기업부","14000","100","0.72","13900","14150","13710","16447","229113090","148864422000","10633173"
"065650","하이퍼코퍼레이션","중견기업부","1215","-8","-0.65","1276","1276","1185","795032","961130498","129618303165","106681731"
"066130","하츠","우량기업부","5380","-10","-0.19","5300","5450","5240","78125","416460900","68864000000","12800000"
"004590","한국가구","우량기업부","3985","5","0.13","3980","3985","3950","5491","21754440","59775000000","15000000"
"039340","한국경제TV","우량기업부","6300","130","2.11","6210","6310","6160","15850","98686140","144900000000","23000000"
"034950","한국기업평가","우량기업부","87400","-100","-0.11","87500","87600","86600","2499","217347300","396840923600","4540514"
"222980","한국맥널티","벤처기업부","3250","-35","-1.07","3215","3350","3195","24134","78264300","35852319750","11031483"
"256840","한국비엔씨","벤처기업부","4150","145","3.62","4010","4235","3985","315106","1313694660","281836638450","67912443"
"219750","한국비티비","관리종목(소속부없음)","967","0","0.00","0","0","0","0","0","63267797795","65426885"
"025550","한국선재","우량기업부","4010","150","3.89","3810","4010","3810","270601","1053036245","93433000000","23300000"
"017890","한국알콜","우량기업부","8310","20","0.24","8280","8370","8200","8770","72416370","179543865600","21605760"
"080720","한국유니온제약","관리종목(소속부없음)","2725","0","0.00","0","0","0","0","0","21562456300","7912828"
"063570","한국전자금융","우량기업부","4630","10","0.22","4650","4655","4580","14770","68179115","158103980640","34147728"
"041460","한국전자인증","중견기업부","2920","20","0.69","2890","2965","2830","27126","79494825","55480000000","19000000"
"101680","한국정밀기계","중견기업부","2975","20","0.68","2895","3005","2850","169979","495617790","25001900000","8404000"
"039740","한국정보공학","중견기업부","2390","0","0.00","2370","2440","2370","8814","21109745","19163968830","8018397"
"053300","한국정보인증","우량기업부","4240","100","2.42","4110","4260","4050","169926","708429035","179951370640","42441361"
"025770","한국정보통신","우량기업부","7840","40","0.51","7800","7940","7780","13090","102826270","293563084640","37444271"
"458610","한국제12호스팩","SPAC(소속부없음)","2095","25","1.21","2070","2095","2065","5915","12243700","8861850000","4230000"
"464440","한국제13호스팩","SPAC(소속부없음)","2055","30","1.48","2025","2055","2025","1425","2916420","8877600000","4320000"
"477530","한국제14호스팩","SPAC(소속부없음)","1988","-8","-0.40","1996","2035","1988","5069","10124993","9562280000","4810000"
"479880","한국제15호스팩","SPAC(소속부없음)","1987","1","0.05","1987","1995","1981","3130","6217490","13650690000","6870000"
"062970","한국첨단소재","중견기업부","4270","0","0.00","0","0","0","0","0","42138106430","9868409"
"023760","한국캐피탈","우량기업부","547","3","0.55","544","547","543","76355","41612453","172638438072","315609576"
"054040","한국컴퓨터","우량기업부","4935","-40","-0.80","4970","5020","4895","36324","178924050","79311816150","16071290"
"021650","한국큐빅","우량기업부","2255","-5","-0.22","2260","2260","2230","10582","23760675","36870519565","16350563"
"032300","한국파마","중견기업부","15310","210","1.39","14910","15630","14910","19576","301836880","166981592310","10906701"
"037230","한국팩키지","중견기업부","1679","4","0.24","1684","1684","1665","10375","17330822","50034749033","29800327"
"030520","한글과컴퓨터","우량기업부","21150","200","0.95","20750","21500","20700","415608","8821243250","511401585600","24179744"
"052600","한네트","중견기업부","4475","25","0.56","4470","4495","4410","30500","135965255","51747557500","11563700"
"256150","한독크린텍","벤처기업부","6090","10","0.16","6200","6220","5910","4074","24558330","51125550000","8395000"
"092460","한라IMS","우량기업부","8150","-30","-0.37","8120","8260","8040","68633","558388970","139443892000","17109680"
"452190","한빛레이저","벤처기업부","3110","55","1.80","2980","3120","2980","74707","229900395","72036174270","23162757"
"047080","한빛소프트","중견기업부","1245","2","0.16","1243","1254","1205","64892","79634155","30903840690","24822362"
"452280","한선엔지니어링","중견기업부","6180","70","1.15","6000","6200","5950","49406","303062360","105904188000","17136600"
"066980","한성크린텍","우량기업부","1686","51","3.12","1625","1698","1625","33616","55703770","87562620750","51935125"
"114810","한솔아이원스","중견기업부","6410","110","1.75","6300","6410","6110","43072","270800700","186615445340","29113174"
"070590","한솔인티큐브","중견기업부","977","2","0.21","975","996","974","11546","11322331","13560292017","13879521"
"226440","한송네오텍","관리종목(소속부없음)","1530","0","0.00","0","0","0","0","0","100580954580","65739186"
"042520","한스바이오메드","벤처기업부","8820","170","1.97","8630","9000","8560","9474","83261640","119302556940","13526367"
"430690","한싹","벤처기업부","3820","120","3.24","3615","3825","3615","45000","169424820","41620149140","10895327"
"078350","한양디지텍","우량기업부","8530","300","3.65","8230","8590","8130","68971","585262250","130034578460","15244382"
"045100","한양이엔지","우량기업부","16570","100","0.61","16610","16880","16550","52181","875065770","298260000000","18000000"
"214870","한울BnC","투자주의환기종목(소속부없음)","6920","0","0.00","0","0","0","0","0","64765809320","9359221"
"320000","한울반도체","중견기업부","2550","140","5.81","2380","2650","2380","174964","446877280","71312348850","27965627"
"091440","한울소재과학","벤처기업부","6380","890","16.21","5600","6570","5400","471925","2869145010","93190560980","14606671"
"024740","한일단조","중견기업부","1993","22","1.12","1950","2010","1940","284960","565248440","65563818657","32897049"
"005860","한일사료","우량기업부","3600","35","0.98","3525","3605","3500","119456","427399875","141853266000","39403685"
"007770","한일화학","우량기업부","11150","-170","-1.50","11320","11320","11000","2776","30882440","39136500000","3510000"
"198940","한주라이트메탈","중견기업부","756","33","4.56","722","756","718","46353","34460495","29425771368","38922978"
"058450","한주에이알티","중견기업부","2040","25","1.24","2015","2100","1971","8196","16650622","30178986840","14793621"
"107640","한중엔시에스","기술성장기업부","23650","650","2.83","23000","23950","22250","54221","1269941650","214007572900","9048946"
"079170","한창산업","중견기업부","6710","10","0.15","6550","6790","6550","8000","53454220","34892000000","5200000"
"054920","한컴위드","우량기업부","3170","-30","-0.94","3200","3275","3110","430700","1363520155","89448146770","28217081"
"457370","한켐","중견기업부","8980","450","5.28","8460","8980","8460","81768","717015180","72083663320","8027134"
"002680","한탑","투자주의환기종목(소속부없음)","714","27","3.93","687","715","678","34673","24215106","23074194486","32316799"
"455310","한화플러스제4호스팩","SPAC(소속부없음)","2010","5","0.25","2005","2010","1994","29208","58300808","10170600000","5060000"
"034810","해성산업","우량기업부","5710","-10","-0.17","5700","5730","5640","5034","28590460","185899653470","32556857"
"03481K","해성산업1우","우량기업부","7110","10","0.14","7100","7200","7100","156","1115170","9875235420","1388922"
"059270","해성에어로보틱스","기술성장기업부","5230","210","4.18","4995","5270","4890","132257","672641040","58266378770","11140799"
"076610","해성옵틱스","중견기업부","995","15","1.53","973","1002","968","24158","23885408","25325932010","25453198"
"220180","핸디소프트","벤처기업부","2790","60","2.20","2730","2810","2675","2778","7605085","54148320000","19408000"
"900270","헝셩그룹","외국기업(소속부없음)","277","2","0.73","275","281","271","1039452","288390369","42182207072","152282336"
"214180","헥토이노베이션","우량기업부","12340","-160","-1.28","12430","12480","12320","6992","86509600","163593662900","13257185"
"234340","헥토파이낸셜","우량기업부","14680","350","2.44","14320","14700","14160","23993","346847500","138770040000","9453000"
"084990","헬릭스미스","기술성장기업부","2700","85","3.25","2615","2740","2600","80330","215415435","124450551900","46092797"
"187660","현대ADM","중견기업부","1677","112","7.16","1713","1999","1651","12644280","22986573783","72092853183","42989179"
"170030","현대공업","우량기업부","4915","5","0.10","4850","4935","4835","11454","55930320","75396100000","15340000"
"319400","현대무벡스","우량기업부","3385","105","3.20","3280","3440","3250","708681","2395755280","398553481330","117741058"
"048410","현대바이오","중견기업부","14110","40","0.28","14080","14580","13980","121143","1730574220","561882888880","39821608"
"052260","현대바이오랜드","중견기업부","4515","470","11.62","4165","4670","4165","1440131","6517365775","135450000000","30000000"
"016790","현대사료","관리종목(소속부없음)","994","0","0.00","0","0","0","0","0","187340898626","188471729"
"041440","현대에버다임","중견기업부","8250","200","2.48","7930","8280","7890","297169","2422581570","147806538000","17915944"
"039010","현대에이치티","우량기업부","6100","60","0.99","5820","6100","5810","15742","94874010","52612500000","8625000"
"090850","현대이지웰","우량기업부","5190","-30","-0.57","5200","5230","5130","42744","221226270","123243613590","23746361"
"460930","현대힘스","중견기업부","13430","0","0.00","13490","13570","13250","169989","2276956280","475318199530","35392271"
"092300","현우산업","우량기업부","2575","0","0.00","2530","2590","2530","18868","48215160","48082501200","18672816"
